Date,Price,Open,High,Low,Vol.,Change %
Jun 28 2007,93.74,94.71,94.95,93.28,157.51K,-0.75%
Jun 29 2007,94.49,94.21,95.25,93.25,183.87K,0.80%
Jul 02 2007,94.59,94.23,95.67,94.18,148.40K,0.11%
Jul 03 2007,94.55,94.03,95.27,94.03,62.31K,-0.04%
Jul 05 2007,96.29,94.92,96.55,94.63,132.21K,1.84%
Jul 06 2007,96.56,95.96,97.33,95.65,87.37K,0.28%
Jul 09 2007,96.9,96.94,97.86,96.66,151.21K,0.35%
Jul 10 2007,97.0,96.84,97.61,95.53,161.11K,0.10%
Jul 11 2007,97.37,96.74,97.6,96.11,176.64K,0.38%
Jul 12 2007,96.5,97.75,97.75,96.2,160.48K,-0.89%
Jul 13 2007,96.0,96.83,97.55,95.86,88.74K,-0.52%
Jul 16 2007,95.36,95.44,95.84,94.99,157.97K,-0.67%
Jul 17 2007,94.51,95.8,95.8,93.75,174.50K,-0.89%
Jul 18 2007,94.78,94.17,94.8,93.55,126.85K,0.29%
Jul 19 2007,94.49,94.89,97.68,94.15,297.50K,-0.31%
Jul 20 2007,91.44,94.28,94.97,91.39,268.17K,-3.23%
Jul 23 2007,91.48,92.19,92.73,90.06,275.59K,0.04%
Jul 24 2007,88.31,90.99,91.45,88.0,227.47K,-3.47%
Jul 25 2007,87.95,88.45,89.32,87.26,165.83K,-0.41%
Jul 26 2007,85.58,87.28,88.09,83.69,444.95K,-2.69%
Jul 27 2007,74.07,85.2,87.73,73.71,1.14M,-13.45%
