Date,Price,Open,High,Low,Vol.,Change %
Jan 01 2015,4732.9700,4780.4333,4796.6233,4722.1100,,
Jan 02 2015,4726.8100,4760.2400,4777.0100,4698.1100,367.74M,-0.20%
Jan 03 2015,4708.2500,4745.2650,4758.4500,4683.9475,,
Jan 04 2015,4689.6900,4730.2900,4739.8900,4669.7850,,
Jan 05 2015,4652.5700,4700.3400,4702.7700,4641.4600,476.45M,-1.57%
Jan 06 2015,4592.7400,4666.8500,4667.3300,4567.6000,553.62M,-1.29%
Jan 07 2015,4650.4700,4626.8400,4652.7200,4613.9000,482.51M,1.26%
Jan 08 2015,4736.1900,4689.5400,4741.3800,4688.0200,548.10M,1.84%
Jan 09 2015,4704.0700,4744.4700,4744.7100,4681.2400,430.67M,-0.68%
Jan 10 2015,4694.2300,4736.8700,4737.4850,4673.5925,,
Jan 11 2015,4684.3900,4729.2700,4730.2600,4665.9450,,
Jan 12 2015,4664.7100,4714.0700,4715.8100,4650.6500,491.28M,-0.84%
Jan 13 2015,4661.5000,4708.7400,4751.3400,4624.2800,566.52M,-0.07%
Jan 14 2015,4639.3200,4610.7600,4655.3700,4595.9800,527.38M,-0.48%
Jan 15 2015,4570.8200,4657.4600,4663.9600,4567.3900,525.69M,-1.48%
Jan 16 2015,4634.3800,4566.3800,4635.8200,4563.1100,548.60M,1.39%
Jan 17 2015,4638.4740,4584.2720,4641.7860,4570.7080,,
Jan 18 2015,4642.5680,4602.1640,4647.7520,4578.3060,,
Jan 19 2015,4646.6620,4620.0560,4653.7180,4585.9040,,
Jan 20 2015,4654.8500,4655.8400,4665.6500,4601.1000,473.62M,0.44%
Jan 21 2015,4667.4200,4641.9500,4692.4600,4629.5900,463.22M,0.27%
Jan 22 2015,4750.4000,4690.9300,4752.6000,4644.5700,515.53M,1.78%
Jan 23 2015,4757.8800,4748.1900,4771.1800,4737.9500,414.94M,0.16%
Jan 24 2015,4761.3500,4749.2325,4771.9300,4737.0125,,
Jan 25 2015,4764.8200,4750.2750,4772.6800,4736.0750,,
Jan 26 2015,4771.7600,4752.3600,4774.1800,4734.2000,460.89M,0.29%
Jan 27 2015,4681.5000,4698.2300,4721.8800,4659.8300,469.34M,-1.89%
Jan 28 2015,4637.9900,4740.6900,4742.0600,4637.4800,534.45M,-0.93%
Jan 29 2015,4683.4100,4635.7300,4688.4100,4601.7600,529.67M,0.98%
Jan 30 2015,4635.2400,4671.2000,4703.8100,4631.1000,638.81M,-1.03%
Jan 31 2015,4645.6025,4666.0500,4697.0300,4618.4400,,
Feb 01 2015,4655.9650,4660.9000,4690.2500,4605.7800,,
Feb 02 2015,4676.6900,4650.6000,4676.6900,4580.4600,525.39M,0.89%
Feb 03 2015,4727.7400,4693.2500,4727.7400,4670.8200,553.80M,1.09%
Feb 04 2015,4716.7000,4699.8100,4744.3300,4697.7900,549.87M,-0.23%
Feb 05 2015,4765.1000,4729.6500,4767.3800,4722.8000,501.77M,1.03%
Feb 06 2015,4744.4000,4768.8500,4787.1900,4731.2200,494.10M,-0.43%
Feb 07 2015,4739.8025,4757.5700,4777.7600,4728.3175,,
Feb 08 2015,4735.2050,4746.2900,4768.3300,4725.4150,,
Feb 09 2015,4726.0100,4723.7300,4749.4700,4719.6100,411.22M,-0.39%
Feb 10 2015,4787.6500,4754.6200,4793.2700,4737.1200,441.96M,1.30%
